timestamp(UTC+1),score,temp,humid,co2,voc,pm25,pm10
2024-11-07T22:25:00+01:00,50.0,15.8,87.9,645.0,46.4,15.8,16.8
2024-11-07T22:30:00+01:00,49.8,15.8,87.8,650.0,45.6,15.8,16.8
2024-11-07T22:35:00+01:00,50.0,15.9,87.7,650.2,44.8,15.6,16.6
2024-11-07T22:40:00+01:00,50.0,15.9,87.7,654.6,46.8,15.8,16.8
2024-11-07T22:45:00+01:00,50.0,15.9,87.5,659.6,45.4,15.8,16.8
2024-11-07T22:50:00+01:00,50.0,15.9,87.4,664.6,45.2,15.0,16.0
2024-11-07T22:55:00+01:00,50.0,15.9,87.3,671.2,47.6,15.0,16.0
2024-11-07T23:00:00+01:00,50.0,15.9,87.4,671.4,47.8,15.4,16.4
2024-11-07T23:05:00+01:00,50.2,15.9,87.2,672.6,47.2,14.0,15.0
2024-11-07T23:10:00+01:00,50.2,16.0,87.1,677.6,46.4,13.6,14.6
2024-11-07T23:15:00+01:00,50.0,15.9,87.1,684.6,47.0,13.6,14.6
2024-11-07T23:20:00+01:00,50.2,16.0,86.9,686.6,48.0,13.8,14.8
2024-11-07T23:25:00+01:00,50.6,16.0,86.7,689.6,48.0,14.0,15.0
2024-11-07T23:30:00+01:00,50.2,15.9,86.9,693.0,49.6,13.6,14.6
2024-11-07T23:35:00+01:00,50.4,16.0,86.8,694.2,50.0,13.4,14.4
2024-11-07T23:40:00+01:00,50.6,16.0,86.7,699.2,48.6,12.2,13.2
2024-11-07T23:45:00+01:00,50.2,16.0,86.6,699.4,50.4,15.0,16.0
2024-11-07T23:50:00+01:00,50.4,16.0,86.6,703.4,49.8,13.4,14.4
2024-11-07T23:55:00+01:00,50.6,16.0,86.6,708.4,51.4,12.8,13.8
2024-11-08T00:00:00+01:00,50.5,16.0,86.4,709.5,50.2,13.0,14.0
2024-11-08T00:05:00+01:00,50.4,16.0,86.6,710.6,51.4,12.6,13.6
2024-11-08T00:10:00+01:00,50.4,15.9,86.4,716.0,50.6,12.6,13.6
2024-11-08T00:15:00+01:00,50.4,15.9,86.5,719.8,50.8,11.8,12.8
2024-11-08T00:20:00+01:00,50.0,15.9,86.5,726.0,52.4,13.0,14.0
2024-11-08T00:25:00+01:00,50.0,16.0,86.3,728.8,50.2,13.2,14.2
2024-11-08T00:30:00+01:00,50.2,15.9,86.5,715.0,51.0,12.2,13.2
2024-11-08T00:35:00+01:00,50.4,16.0,86.3,704.4,53.2,13.2,14.2
2024-11-08T00:40:00+01:00,50.6,15.9,86.4,701.4,51.6,12.4,13.4
2024-11-08T00:45:00+01:00,50.4,15.9,86.4,698.8,52.6,13.2,14.2
2024-11-08T00:50:00+01:00,51.0,16.0,86.2,704.6,53.0,11.6,12.6
2024-11-08T00:55:00+01:00,51.2,16.0,86.3,706.2,51.2,11.2,12.2
2024-11-08T01:00:00+01:00,51.0,15.9,86.3,709.0,54.8,12.0,13.0
2024-11-08T01:05:00+01:00,50.8,15.9,86.4,715.8,53.0,11.6,12.6
2024-11-08T01:10:00+01:00,50.6,15.9,86.2,715.4,53.2,11.8,12.8
2024-11-08T01:15:00+01:00,51.0,15.9,86.2,721.0,54.8,11.4,12.4
2024-11-08T01:20:00+01:00,50.8,15.9,86.2,725.4,53.8,10.8,11.8
2024-11-08T01:25:00+01:00,50.6,15.9,86.1,730.4,55.0,12.0,13.0
2024-11-08T01:30:00+01:00,51.0,15.9,86.3,730.2,56.0,10.6,11.6
2024-11-08T01:35:00+01:00,51.0,15.9,86.2,734.6,53.8,10.2,11.2
2024-11-08T01:40:00+01:00,50.8,15.9,86.2,737.4,56.6,11.2,12.2
2024-11-08T01:45:00+01:00,50.6,15.9,86.1,740.2,56.2,11.2,12.2
2024-11-08T01:50:00+01:00,50.6,15.9,86.0,743.2,55.4,11.4,12.4
2024-11-08T01:55:00+01:00,50.6,15.8,86.1,746.2,57.4,10.8,11.8
2024-11-08T02:00:00+01:00,49.8,16.0,85.7,748.8,56.2,17.0,18.2
2024-11-08T02:05:00+01:00,50.2,15.9,85.6,731.6,59.6,14.0,15.0
2024-11-08T02:10:00+01:00,50.2,15.9,85.6,719.4,56.6,15.0,16.0
2024-11-08T02:15:00+01:00,50.0,15.8,85.9,719.8,55.2,15.4,16.4
2024-11-08T02:20:00+01:00,49.8,15.8,86.1,721.2,57.4,15.0,16.0
2024-11-08T02:25:00+01:00,50.0,15.8,86.1,721.6,56.8,14.4,15.4
2024-11-08T02:30:00+01:00,49.4,15.8,86.5,728.4,58.4,15.4,16.4
2024-11-08T02:35:00+01:00,49.2,15.7,86.6,735.6,60.0,17.4,18.4
2024-11-08T02:40:00+01:00,48.8,15.7,86.7,736.8,59.0,16.0,17.0
2024-11-08T02:45:00+01:00,48.8,15.7,86.8,739.2,60.2,17.0,18.0
2024-11-08T02:50:00+01:00,48.2,15.6,86.9,741.2,59.6,18.8,19.8
2024-11-08T02:55:00+01:00,48.8,15.6,86.8,740.0,60.2,16.4,17.4
2024-11-08T03:00:00+01:00,48.4,15.6,87.1,741.0,61.4,17.2,18.2
2024-11-08T03:05:00+01:00,48.6,15.6,87.0,746.4,60.8,15.6,16.6
2024-11-08T03:10:00+01:00,48.0,15.6,87.0,748.2,59.0,18.4,19.4
2024-11-08T03:15:00+01:00,48.0,15.5,87.3,752.4,62.4,16.6,17.6
2024-11-08T03:20:00+01:00,47.8,15.5,87.4,757.5,60.2,18.0,19.0
2024-11-08T03:25:00+01:00,48.0,15.4,87.5,762.0,58.6,17.2,18.2
2024-11-08T03:30:00+01:00,47.8,15.4,87.6,766.4,62.6,17.0,18.0
2024-11-08T03:35:00+01:00,47.6,15.4,87.7,766.8,61.8,17.8,18.8
2024-11-08T03:40:00+01:00,47.6,15.4,87.5,770.4,60.8,17.2,18.2
2024-11-08T03:45:00+01:00,47.0,15.4,87.9,772.4,65.2,18.6,19.8
2024-11-08T03:50:00+01:00,47.6,15.4,87.6,771.4,61.6,16.0,17.0
2024-11-08T03:55:00+01:00,47.2,15.4,87.5,774.2,64.2,18.2,19.2
2024-11-08T04:00:00+01:00,47.2,15.3,88.0,777.6,61.4,16.6,17.6
2024-11-08T04:05:00+01:00,46.8,15.3,87.9,780.6,61.6,18.4,19.4
2024-11-08T04:10:00+01:00,47.4,15.4,87.8,782.8,61.2,16.4,17.4
2024-11-08T04:15:00+01:00,46.8,15.3,87.8,781.6,63.0,18.2,19.2
2024-11-08T04:20:00+01:00,47.0,15.3,87.9,789.4,62.2,17.4,18.4
2024-11-08T04:25:00+01:00,47.2,15.3,87.9,791.2,61.8,16.2,17.2
2024-11-08T04:30:00+01:00,46.8,15.3,87.9,795.0,65.4,17.4,18.4
2024-11-08T04:35:00+01:00,46.6,15.3,88.1,799.6,61.4,17.6,18.6
2024-11-08T04:40:00+01:00,46.6,15.2,88.0,799.2,62.0,17.2,18.2
2024-11-08T04:45:00+01:00,46.6,15.2,88.1,802.0,65.4,19.2,20.4
2024-11-08T04:50:00+01:00,46.6,15.2,88.1,801.2,60.8,17.8,18.8
2024-11-08T04:55:00+01:00,46.2,15.2,88.2,803.2,63.4,19.0,20.2
2024-11-08T05:00:00+01:00,45.8,15.2,88.3,813.0,64.6,18.6,19.6
2024-11-08T05:05:00+01:00,46.2,15.2,88.2,816.4,62.4,17.8,18.8
2024-11-08T05:10:00+01:00,46.2,15.3,88.0,820.2,62.0,19.2,20.2
2024-11-08T05:15:00+01:00,46.0,15.2,88.2,822.6,62.2,17.0,18.0
2024-11-08T05:20:00+01:00,46.2,15.2,88.2,824.6,64.6,18.0,19.0
2024-11-08T05:25:00+01:00,45.8,15.2,88.0,826.6,66.8,19.0,20.0
2024-11-08T05:30:00+01:00,46.2,15.1,88.2,826.6,64.0,16.4,17.4
2024-11-08T05:35:00+01:00,46.4,15.2,88.0,824.8,65.2,17.0,18.0
2024-11-08T05:40:00+01:00,46.0,15.1,88.4,828.6,65.8,17.0,18.0
2024-11-08T05:45:00+01:00,45.8,15.1,88.3,832.0,62.4,17.0,18.0
2024-11-08T05:50:00+01:00,45.8,15.1,88.4,837.0,66.4,18.0,19.0
2024-11-08T05:55:00+01:00,46.2,15.1,88.2,843.0,67.2,16.4,17.4
2024-11-08T06:00:00+01:00,45.6,15.1,88.7,846.6,64.6,17.2,18.2
2024-11-08T06:05:00+01:00,45.8,15.1,88.5,849.4,66.6,18.0,19.0
2024-11-08T06:10:00+01:00,45.8,15.2,88.3,851.0,65.4,17.0,18.0
2024-11-08T06:15:00+01:00,45.4,15.1,88.5,848.0,64.2,19.6,20.8
2024-11-08T06:20:00+01:00,45.6,15.1,88.5,852.0,65.2,17.4,18.4
2024-11-08T06:25:00+01:00,45.0,15.0,88.5,851.8,64.2,19.6,20.6
2024-11-08T06:30:00+01:00,45.2,15.0,88.5,856.2,65.5,18.0,19.0
2024-11-08T06:35:00+01:00,45.4,15.2,88.1,863.2,68.8,18.8,19.8
2024-11-08T06:40:00+01:00,45.0,15.0,88.4,857.2,63.6,19.4,20.4
2024-11-08T06:45:00+01:00,45.0,15.1,88.4,850.0,64.2,19.2,20.2
2024-11-08T06:50:00+01:00,45.8,15.1,88.1,853.4,65.6,18.2,19.2
2024-11-08T06:55:00+01:00,45.4,15.0,88.3,849.8,63.2,18.2,19.2
2024-11-08T07:00:00+01:00,44.8,15.0,88.4,852.6,66.2,19.6,20.6
2024-11-08T07:05:00+01:00,45.0,14.9,88.7,853.4,65.8,18.2,19.2
2024-11-08T07:10:00+01:00,45.0,15.0,88.5,856.6,66.8,19.0,20.2
2024-11-08T07:15:00+01:00,45.0,14.9,88.7,859.6,66.6,18.6,19.6
2024-11-08T07:20:00+01:00,44.8,15.0,88.5,862.0,66.0,19.2,20.4
2024-11-08T07:25:00+01:00,45.0,15.0,88.5,860.8,65.6,18.6,19.6
2024-11-08T07:30:00+01:00,44.6,15.0,88.5,866.2,65.8,19.4,20.4
2024-11-08T07:35:00+01:00,45.0,14.9,88.5,857.0,63.8,19.2,20.4
2024-11-08T07:40:00+01:00,45.0,15.0,88.4,858.6,64.6,19.0,20.0
2024-11-08T07:45:00+01:00,45.2,15.0,88.2,862.4,66.4,18.4,19.4
2024-11-08T07:50:00+01:00,44.8,15.0,88.3,863.0,67.0,20.6,21.8
2024-11-08T07:55:00+01:00,44.8,15.0,88.4,863.8,64.4,19.2,20.2
2024-11-08T08:00:00+01:00,45.2,15.1,88.2,865.8,65.2,19.8,20.8
2024-11-08T08:05:00+01:00,44.8,15.0,88.4,868.0,63.6,19.4,20.4
2024-11-08T08:10:00+01:00,45.0,15.0,88.1,865.4,62.8,19.2,20.2
2024-11-08T08:15:00+01:00,45.2,15.0,88.3,867.6,64.8,17.6,18.6
2024-11-08T08:20:00+01:00,44.4,15.1,88.1,874.8,64.0,22.8,24.0
2024-11-08T08:25:00+01:00,44.8,15.2,87.5,880.4,69.0,22.0,23.4
2024-11-08T08:30:00+01:00,42.6,15.1,88.2,898.4,71.0,31.4,33.2
2024-11-08T08:35:00+01:00,39.6,15.0,88.2,899.4,67.0,42.2,44.2
2024-11-08T08:40:00+01:00,41.8,15.1,88.1,896.0,70.8,35.6,37.6
2024-11-08T08:45:00+01:00,40.8,15.1,88.1,911.6,71.2,39.2,41.2
2024-11-08T08:50:00+01:00,39.6,15.2,87.8,914.0,68.6,43.8,45.8
2024-11-08T08:55:00+01:00,39.2,15.1,87.9,907.8,68.2,44.8,46.8
2024-11-08T09:00:00+01:00,38.0,15.1,88.0,912.6,71.6,47.4,49.4
2024-11-08T09:05:00+01:00,38.6,15.2,87.8,905.2,69.8,46.6,48.6
2024-11-08T09:10:00+01:00,35.4,15.3,87.8,909.6,71.8,50.2,52.2
2024-11-08T09:15:00+01:00,36.0,15.3,87.6,913.2,70.2,50.8,52.8
2024-11-08T09:20:00+01:00,34.8,15.3,87.5,914.6,73.6,51.8,53.8
2024-11-08T09:25:00+01:00,33.6,15.3,87.5,928.2,72.2,53.0,55.0
2024-11-08T09:30:00+01:00,35.0,15.3,87.4,923.6,69.8,52.8,54.8
2024-11-08T09:35:00+01:00,33.6,15.3,87.2,925.2,73.0,53.0,55.0
2024-11-08T09:40:00+01:00,35.2,15.2,87.5,931.4,72.2,51.2,53.2
2024-11-08T09:45:00+01:00,35.8,15.3,87.4,922.6,70.2,51.4,53.4
2024-11-08T09:50:00+01:00,37.4,15.3,87.2,926.4,73.0,48.0,50.0
2024-11-08T09:55:00+01:00,38.0,15.3,87.3,919.0,68.0,47.6,49.6
2024-11-08T10:00:00+01:00,36.8,15.2,87.4,914.4,71.8,48.8,50.8
2024-11-08T10:05:00+01:00,39.2,15.2,87.6,916.4,67.8,45.8,47.8
2024-11-08T10:10:00+01:00,39.2,15.2,87.6,912.6,67.4,45.0,47.0
2024-11-08T10:15:00+01:00,39.0,15.2,87.7,920.4,71.2,45.2,47.2
2024-11-08T10:20:00+01:00,40.0,15.2,87.7,918.8,65.2,42.8,44.8
2024-11-08T10:25:00+01:00,41.0,15.2,87.3,903.0,66.0,40.6,42.6
2024-11-08T10:30:00+01:00,41.8,15.3,87.3,873.6,65.6,39.2,41.2
2024-11-08T10:35:00+01:00,39.5,15.2,87.8,858.8,62.5,43.0,45.0
2024-11-08T10:40:00+01:00,41.6,15.2,87.9,858.0,66.0,39.0,41.0
2024-11-08T10:45:00+01:00,42.0,15.2,88.0,865.0,62.6,37.8,39.8
2024-11-08T10:50:00+01:00,42.4,15.2,88.1,864.0,61.0,36.4,38.4
2024-11-08T10:55:00+01:00,42.0,15.2,88.3,877.0,67.0,35.6,37.6
2024-11-08T11:00:00+01:00,42.0,15.2,88.5,874.2,64.2,36.2,38.2
2024-11-08T11:05:00+01:00,42.8,15.2,88.3,877.8,67.0,33.2,35.2
2024-11-08T11:10:00+01:00,42.4,15.2,88.4,890.2,63.4,33.8,35.8
2024-11-08T11:15:00+01:00,42.4,15.2,88.5,888.4,64.4,33.6,35.6
2024-11-08T11:20:00+01:00,42.0,15.1,88.8,888.8,68.4,34.2,36.2
2024-11-08T11:25:00+01:00,41.8,15.2,88.8,892.2,64.0,35.2,37.2
2024-11-08T11:30:00+01:00,42.4,15.2,88.9,892.2,64.8,31.8,33.8
2024-11-08T11:35:00+01:00,42.4,15.2,88.9,896.8,70.6,31.8,33.8
2024-11-08T11:40:00+01:00,43.0,15.2,88.9,906.0,67.6,28.4,30.4
2024-11-08T11:45:00+01:00,42.6,15.2,88.8,907.6,68.8,31.8,33.8
2024-11-08T11:50:00+01:00,42.8,15.2,89.0,908.4,69.4,29.6,31.6
2024-11-08T11:55:00+01:00,43.0,15.2,89.0,905.4,69.0,28.6,30.6
2024-11-08T12:00:00+01:00,43.0,15.3,88.9,912.6,67.2,29.6,31.6
2024-11-08T12:05:00+01:00,42.6,15.2,89.2,915.0,66.4,28.0,30.0
2024-11-08T12:10:00+01:00,43.0,15.3,89.0,913.6,65.8,27.6,29.6
2024-11-08T12:15:00+01:00,43.0,15.3,89.0,919.0,62.6,27.8,29.8
2024-11-08T12:20:00+01:00,43.2,15.3,89.1,928.8,68.2,25.6,27.4
2024-11-08T12:25:00+01:00,42.8,15.3,89.2,923.6,69.0,28.0,30.0
2024-11-08T12:30:00+01:00,43.2,15.4,89.1,928.6,68.4,26.8,28.6
2024-11-08T12:35:00+01:00,43.6,15.4,89.0,931.6,68.6,24.8,26.4
2024-11-08T12:40:00+01:00,43.4,15.4,88.8,928.6,67.4,26.4,28.4
2024-11-08T12:45:00+01:00,43.6,15.4,89.0,935.4,68.6,24.8,26.2
2024-11-08T12:50:00+01:00,43.8,15.4,88.9,936.8,69.4,25.4,27.2
2024-11-08T12:55:00+01:00,42.8,15.4,89.1,934.2,69.6,27.0,28.6
2024-11-08T13:00:00+01:00,43.2,15.5,89.1,939.4,72.8,25.4,27.2
2024-11-08T13:05:00+01:00,43.4,15.5,89.0,951.0,71.8,24.8,26.4
2024-11-08T13:10:00+01:00,44.0,15.6,88.7,945.4,69.8,22.6,23.6
2024-11-08T13:15:00+01:00,43.2,15.5,89.1,957.6,74.2,25.6,27.2
2024-11-08T13:20:00+01:00,44.0,15.5,89.0,951.4,67.2,23.2,24.4
2024-11-08T13:25:00+01:00,43.8,15.6,88.8,948.2,70.8,25.4,27.0
2024-11-08T13:30:00+01:00,43.0,15.5,89.2,954.2,69.8,25.8,27.6
2024-11-08T13:35:00+01:00,44.0,15.6,89.0,955.2,69.4,22.4,23.6
2024-11-08T13:40:00+01:00,43.8,15.6,89.1,955.8,71.6,23.6,25.0
2024-11-08T13:45:00+01:00,43.6,15.6,89.2,966.0,73.2,24.2,25.6
2024-11-08T13:50:00+01:00,43.8,15.6,89.2,965.2,71.4,22.2,23.2
2024-11-08T13:55:00+01:00,43.8,15.7,88.9,969.4,71.2,23.4,24.8
2024-11-08T14:00:00+01:00,43.8,15.7,88.9,973.0,73.0,22.6,23.8
2024-11-08T14:05:00+01:00,44.6,15.8,88.8,954.6,69.6,20.4,21.4
2024-11-08T14:10:00+01:00,44.0,15.7,89.1,953.0,71.0,21.8,22.8
2024-11-08T14:15:00+01:00,43.8,15.7,89.2,957.5,69.0,23.5,24.8
2024-11-08T14:20:00+01:00,44.4,15.7,89.2,957.2,69.2,21.2,22.2
2024-11-08T14:25:00+01:00,43.8,15.8,89.1,961.0,71.0,24.0,25.2
2024-11-08T14:30:00+01:00,44.0,15.8,89.1,971.4,69.8,22.0,23.0
2024-11-08T14:35:00+01:00,44.0,15.7,89.2,964.4,70.8,20.4,21.4
2024-11-08T14:40:00+01:00,44.2,15.8,89.1,969.4,74.4,21.8,22.8
2024-11-08T14:45:00+01:00,44.0,15.8,89.2,979.0,71.4,21.6,22.6
2024-11-08T14:50:00+01:00,43.8,15.8,89.3,978.0,69.2,21.4,22.6
2024-11-08T14:55:00+01:00,43.8,15.8,89.3,982.2,74.8,22.0,23.2
2024-11-08T15:00:00+01:00,44.2,15.8,89.3,987.0,71.0,20.4,21.4
2024-11-08T15:05:00+01:00,43.6,15.8,89.4,984.2,71.8,22.0,23.2
2024-11-08T15:10:00+01:00,43.6,15.8,89.4,993.8,74.4,23.0,24.2
2024-11-08T15:15:00+01:00,44.4,15.9,89.1,999.0,72.6,19.0,20.0
2024-11-08T15:20:00+01:00,44.0,15.9,89.1,998.2,71.6,21.0,22.2
2024-11-08T15:25:00+01:00,45.8,16.3,87.1,1001.0,76.4,21.0,22.0
2024-11-08T15:30:00+01:00,47.0,16.1,86.9,910.4,61.8,19.0,20.0
2024-11-08T15:35:00+01:00,48.8,16.1,86.4,780.6,51.0,20.0,21.0
2024-11-08T15:40:00+01:00,49.0,16.1,87.2,711.2,53.2,21.2,22.4
2024-11-08T15:45:00+01:00,49.2,16.1,87.8,695.6,53.8,19.4,20.4
2024-11-08T15:50:00+01:00,48.6,16.0,88.3,693.2,53.2,20.6,21.8
2024-11-08T15:55:00+01:00,48.8,16.0,88.6,691.8,55.0,18.8,19.8
2024-11-08T16:00:00+01:00,48.4,16.1,88.8,698.4,55.6,20.2,21.4
2024-11-08T16:05:00+01:00,48.8,16.1,88.8,699.6,50.8,18.8,19.8
2024-11-08T16:10:00+01:00,48.4,16.1,89.1,699.6,51.4,19.0,20.0
2024-11-08T16:15:00+01:00,48.8,16.1,89.0,701.8,54.6,18.4,19.4
2024-11-08T16:20:00+01:00,48.8,16.1,89.2,705.6,54.4,17.8,18.8
2024-11-08T16:25:00+01:00,48.4,16.2,89.0,727.6,60.0,18.2,19.2
2024-11-08T16:30:00+01:00,48.0,16.1,89.4,720.8,54.8,19.6,20.6
2024-11-08T16:35:00+01:00,48.2,16.1,89.4,719.0,55.2,18.8,20.0
2024-11-08T16:40:00+01:00,48.6,16.2,89.1,740.4,59.6,16.8,17.8
2024-11-08T16:45:00+01:00,48.6,16.2,89.3,735.0,55.8,17.2,18.2
2024-11-08T16:50:00+01:00,48.2,16.2,89.5,740.8,59.2,18.2,19.2
2024-11-08T16:55:00+01:00,48.8,16.2,89.4,750.4,58.0,16.4,17.4
2024-11-08T17:00:00+01:00,48.0,16.2,89.5,747.0,57.0,18.6,19.6
2024-11-08T17:05:00+01:00,48.8,16.3,89.0,750.6,59.4,17.8,18.8
2024-11-08T17:10:00+01:00,48.6,16.2,89.1,730.6,55.2,18.8,19.8
2024-11-08T17:15:00+01:00,48.8,16.3,89.2,715.4,54.0,18.4,19.4
2024-11-08T17:20:00+01:00,49.0,16.3,89.2,722.2,57.6,17.0,18.0
2024-11-08T17:25:00+01:00,48.4,16.2,89.7,721.8,55.0,19.2,20.4
2024-11-08T17:30:00+01:00,48.8,16.3,89.6,725.8,57.2,18.0,19.0
2024-11-08T17:35:00+01:00,48.6,16.3,89.6,733.4,56.6,17.4,18.4
2024-11-08T17:40:00+01:00,48.4,16.3,89.7,730.6,54.0,19.0,20.2
2024-11-08T17:45:00+01:00,48.2,16.3,89.7,743.2,59.8,18.0,19.0
2024-11-08T17:50:00+01:00,48.2,16.3,89.9,749.0,56.6,18.4,19.4
2024-11-08T17:55:00+01:00,48.6,16.3,89.8,748.0,54.6,17.4,18.4
2024-11-08T18:00:00+01:00,48.0,16.3,90.0,757.0,60.6,19.0,20.2
2024-11-08T18:05:00+01:00,48.4,16.3,90.1,758.4,56.4,17.2,18.2
2024-11-08T18:10:00+01:00,48.4,16.3,90.0,756.0,58.6,17.6,18.6
2024-11-08T18:15:00+01:00,48.2,16.4,89.9,766.4,60.2,16.8,17.8
2024-11-08T18:20:00+01:00,48.4,16.4,90.0,769.8,59.4,16.8,17.8
2024-11-08T18:25:00+01:00,47.8,16.4,90.2,770.2,54.6,18.4,19.4
2024-11-08T18:30:00+01:00,48.0,16.4,90.0,779.2,62.2,16.8,17.8
2024-11-08T18:35:00+01:00,47.8,16.4,90.2,783.0,58.2,16.6,17.6
2024-11-08T18:40:00+01:00,48.0,16.4,90.2,784.8,60.8,18.0,19.0
2024-11-08T18:45:00+01:00,48.0,16.4,90.2,793.4,59.0,16.2,17.2
2024-11-08T18:50:00+01:00,48.2,16.4,90.2,790.4,60.8,16.6,17.6
2024-11-08T18:55:00+01:00,48.4,16.4,90.2,794.6,61.8,15.8,16.8
2024-11-08T19:00:00+01:00,47.8,16.4,90.4,798.6,60.6,16.4,17.4
2024-11-08T19:05:00+01:00,47.8,16.4,90.3,802.2,60.4,16.6,17.6
2024-11-08T19:10:00+01:00,48.0,16.4,90.3,806.6,60.0,15.4,16.4
2024-11-08T19:15:00+01:00,47.4,16.4,90.5,813.8,61.2,16.8,17.8
2024-11-08T19:20:00+01:00,48.0,16.4,90.4,816.2,62.8,15.8,16.8
2024-11-08T19:25:00+01:00,47.6,16.4,90.4,819.4,62.6,16.8,17.8
2024-11-08T19:30:00+01:00,47.6,16.4,90.4,826.2,62.6,16.6,17.6
2024-11-08T19:35:00+01:00,47.4,16.4,90.5,829.6,62.6,18.0,19.2
2024-11-08T19:40:00+01:00,47.8,16.4,90.5,835.4,63.8,16.4,17.4
2024-11-08T19:45:00+01:00,47.6,16.5,90.5,836.6,61.8,16.4,17.4
2024-11-08T19:50:00+01:00,47.8,16.5,90.4,837.4,63.0,15.4,16.4
2024-11-08T19:55:00+01:00,47.6,16.5,90.5,840.2,64.4,16.2,17.2
2024-11-08T20:00:00+01:00,47.8,16.5,90.4,841.4,64.0,17.2,18.2
2024-11-08T20:05:00+01:00,48.0,16.4,90.0,843.2,64.8,14.8,15.8
2024-11-08T20:10:00+01:00,48.0,16.2,88.4,847.6,59.8,14.8,15.8
2024-11-08T20:15:00+01:00,48.0,16.1,87.9,848.6,60.0,14.6,15.6
2024-11-08T20:20:00+01:00,47.6,16.2,89.2,855.6,59.0,14.8,15.8
2024-11-08T20:25:00+01:00,47.2,16.2,89.9,860.4,59.0,15.0,16.0
2024-11-08T20:30:00+01:00,46.6,16.3,90.3,867.0,65.6,17.0,18.0
2024-11-08T20:35:00+01:00,47.4,16.4,90.4,868.4,63.6,14.0,15.0
2024-11-08T20:40:00+01:00,47.0,16.4,90.6,871.4,61.0,15.6,16.6
2024-11-08T20:45:00+01:00,47.0,16.4,90.7,878.2,66.2,16.2,17.2
2024-11-08T20:50:00+01:00,47.0,16.4,90.7,884.0,64.6,15.4,16.4
2024-11-08T20:55:00+01:00,46.8,16.5,90.7,886.2,63.2,15.6,16.6
2024-11-08T21:00:00+01:00,46.8,16.5,90.8,890.8,64.2,15.8,16.8
2024-11-08T21:05:00+01:00,46.8,16.6,90.2,895.0,69.0,18.6,19.8
2024-11-08T21:10:00+01:00,47.6,16.5,90.0,838.2,61.2,18.8,19.8
2024-11-08T21:15:00+01:00,48.2,16.5,90.3,805.8,62.4,17.4,18.4
2024-11-08T21:20:00+01:00,47.8,16.4,89.1,807.2,64.6,20.0,21.0
2024-11-08T21:25:00+01:00,48.8,16.2,87.3,802.8,59.2,17.6,18.6
2024-11-08T21:30:00+01:00,48.0,16.2,88.0,801.2,60.2,18.6,19.6
2024-11-08T21:35:00+01:00,47.6,16.3,89.3,811.4,61.6,18.8,19.8
2024-11-08T21:40:00+01:00,47.2,16.3,90.0,814.4,62.4,20.0,21.2
2024-11-08T21:45:00+01:00,47.4,16.4,90.2,823.2,63.4,19.2,20.2
2024-11-08T21:50:00+01:00,47.4,16.4,90.5,825.6,62.6,18.4,19.4
2024-11-08T21:55:00+01:00,47.2,16.5,90.6,827.8,64.8,19.0,20.0
2024-11-08T22:00:00+01:00,47.0,16.5,90.7,840.8,65.2,19.6,20.6
2024-11-08T22:05:00+01:00,47.2,16.5,90.7,845.6,62.8,17.0,18.0
2024-11-08T22:10:00+01:00,47.2,16.6,90.7,854.2,65.6,18.2,19.2
2024-11-08T22:15:00+01:00,47.6,16.4,89.3,856.8,62.0,17.0,18.0
2024-11-08T22:20:00+01:00,47.6,16.1,87.9,858.2,61.4,17.0,18.0
2024-11-08T22:25:00+01:00,47.0,16.3,89.0,860.4,62.8,18.2,19.4
2024-11-08T22:30:00+01:00,47.0,16.4,89.8,864.2,62.4,17.0,18.0
2024-11-08T22:35:00+01:00,47.4,16.4,90.0,874.2,64.8,15.6,16.6
2024-11-08T22:40:00+01:00,47.6,16.5,90.2,877.0,65.2,15.4,16.4
2024-11-08T22:45:00+01:00,46.6,16.4,90.8,880.8,64.6,17.0,18.0
2024-11-08T22:50:00+01:00,46.6,16.5,90.8,896.0,72.2,17.0,18.0
2024-11-08T22:55:00+01:00,46.4,16.5,91.0,896.4,66.2,18.4,19.4
2024-11-08T23:00:00+01:00,47.0,16.5,90.5,898.4,67.4,16.8,17.8
2024-11-08T23:05:00+01:00,47.4,16.3,88.0,909.2,66.4,17.2,18.2
2024-11-08T23:10:00+01:00,47.0,16.2,88.9,902.2,63.2,15.0,16.0
2024-11-08T23:15:00+01:00,46.4,16.4,89.7,907.4,67.2,17.6,18.6
2024-11-08T23:20:00+01:00,46.6,16.4,90.3,914.6,63.6,17.6,18.8
2024-11-08T23:25:00+01:00,46.8,16.5,90.5,918.2,67.0,16.0,17.0
2024-11-08T23:30:00+01:00,46.4,16.5,90.8,928.2,67.8,15.4,16.4
2024-11-08T23:35:00+01:00,45.8,16.5,91.1,937.6,68.2,17.2,18.2
2024-11-08T23:40:00+01:00,46.2,16.5,91.1,941.2,69.4,15.4,16.4
2024-11-08T23:45:00+01:00,46.0,16.5,91.2,942.6,67.8,17.0,18.0
2024-11-08T23:50:00+01:00,46.4,16.6,91.1,943.8,67.2,15.4,16.4
2024-11-08T23:55:00+01:00,46.2,16.6,91.2,949.0,67.0,16.2,17.2
2024-11-09T00:00:00+01:00,46.0,16.6,91.2,954.4,69.2,18.0,19.0
2024-11-09T00:05:00+01:00,46.6,16.5,90.1,960.4,67.2,14.0,15.0
2024-11-09T00:10:00+01:00,46.2,16.2,88.3,961.2,67.0,16.6,17.8
